match_id,teams,over,commentary,timestamp
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"6.5
Marco","Jansen to Tim David, no run, short of a length and angling across the right-hander - David went hard on the cut, gets an under-edge and the ball bounces through to the keeper",2025-06-09 07:16:02
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"6.4
Marco","Jansen to Rajat Patidar, 1 run, back of a length and angling into the right-hander, tucked behind square on the on-side for a single",2025-06-09 07:16:02
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"6.3
Marco","Jansen to Tim David, 1 run, back of a length and just outside off, punched to the right of mid-off for a single",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"6.2
Marco","Jansen to Tim David, FOUR, clubbed, banged in short by Jansen - David swivels across, picks the length early and then thumps the pull in front of square on the on-side, beats the fielder coming across from the deep",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.6
Chahal","to Krunal Pandya, 1 run, tossed up and sliding onto the pads, clipped backward of square on the on-side for a single",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.4
Chahal","to Rajat Patidar, 1 run, dropped short by Chahal, Patidar's eyes lit up and he went too hard on the pull, lost his shape and mistimed it over mid-wicket. He's lucky that he didn't pick out the fielder in the deep",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.3
Chahal","to Jitesh Sharma, 1 run, nice bit of flight from Chahal, Jitesh stays leg-sided and drops it wide of point for a single",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.2
Chahal","to Jitesh Sharma, no run, flighted delivery on off, a half-stride forward as Jitesh pushes it to cover-point",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"5.1
Chahal","to Rajat Patidar, 1 run, tossed up on middle, slogged away through mid-wicket for a single",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.6
Marco","Jansen to Jitesh Sharma, no run, Jansen shortens the length and angles one across the right-hander, has Jitesh slashing and beats him on the top-edge",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.5
Marco","Jansen to Jitesh Sharma, no run, Jansen shortens the length and pushes one across the right-hander, has Jitesh poking and beats him with the angle",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.4
Marco","Jansen to Rajat Patidar, 1 run, fuller length delivery outside off, Patidar plays a cross-batted drive, to the right of mid-off - the fielder doing well to keep them down to a single",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.3
Marco","Jansen to Jitesh Sharma, 1 run, short of a good length and just outside off, Jitesh runs it down to third man for a single",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.2
Marco","Jansen to Jitesh Sharma, no run, Jansen shortens the length around off, Jitesh rides the bounce and drops it down",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"4.1
Marco","Jansen to Rajat Patidar, 1 run, back of a length and angling across the right-hander, Rajat Patidar runs it down towards third man",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.5
Bartlett","to Livingstone, no run, Bartlett shortens the length outside off - Livingstone lets the ball come and dabs it to backward point, wanted a single and is sent back",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.4
Bartlett","to Livingstone, FOUR, lovely, back of a length and well wide of off - Livingstone lets the ball come, uses Bartlett's pace and then steers it square past backward point, beat the man in the ring and raced away",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.3
Bartlett","to Livingstone, no run, on a good length and just outside off, driven back at the bowler who gets a hand and prevents runs",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.2
Bartlett","to Rajat Patidar, 1 run, fuller length delivery on the pads, clipped into the gap past square leg for a single",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"3.1
Bartlett","to Rajat Patidar, no run, on a good length and well wide of off, Patidar went hard on the drive and mistimed it to the off-side",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"2.6
Arshdeep","Singh to Livingstone, no run, on a good length and just outside off, hit slightly high on the bat as Livingstone drove it to mid-off",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"2.5
Arshdeep","Singh to Livingstone, no run, fuller length delivery outside off, Livingstone was probably expecting something short, the front-foot hardly moved as he pressed forward, beaten on the outside edge",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"2.3
Arshdeep","Singh to Rajat Patidar, 1 run, short of a good length and just outside off, dabbed in front of backward point for a quick single",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"2.2
Arshdeep","Singh to Kohli, 1 run, banged in short and angling across the right-hander - Kohli swivels across and then pulls it in front of square on the on-side, wanted a second, but the fielder is quick on the ball",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"2.1
Arshdeep","Singh to Kohli, no run, fraction full and just outside off - Kohli presses forwrd and plays a check-drive back at the bowler",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"1.6
Bartlett","to Rajat Patidar, 2 runs, on a good length and at the stumps, Patidar leans forward, picks the length early and then lifts it over mid-on - everyone thought it would bounce away, but the outfield is very heavy and the ball plugs in front of the ropes. They're back for the second run",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"1.5
Bartlett","to Rajat Patidar, SIX, beautifully played, on a length and angling into the pads, Patidar lets the ball come, uses the angle and then wristily flicks it over mid-wicket, went sailing all the way for a maximum",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"1.4
Bartlett","to Rajat Patidar, 2 runs, fuller length delivery on off, hint of seam away from the right-hander - Patidar's feet hardly went anywhere as he went for the big drive, skewed off the thick outside edge, over point and he's back for the second",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"1.3
Bartlett","to Rajat Patidar, no run, short of a length and into the body, tucked off the back-foot to square leg",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"1.2
Bartlett","to Rajat Patidar, no run, back of a length and angling across with the seam, draws a half-hearted poke from Patidar and he's lucky not to have edged it through to the keeper",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"1.1
Bartlett","to Rajat Patidar, no run, short of a good length and at the pads, Patidar plays with soft hands and drops it to the on-side, wanted a single and si ssent back",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.6
Arshdeep","Singh to Rajat Patidar, 1 run, short of a length and at the stumps, nudged past square leg for a single",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.5
Arshdeep","Singh to Rajat Patidar, FOUR, beautifully played, that's a nice way to get going, Arshdeep gets greedy and offers a half-volley on the pads - Patidar leans across, lets the ball come and then flicks it through mid-wicket",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.3
Arshdeep","Singh to Phil Salt, no run, nicely bowled, the inswinging yorker at pace - Salt gets his bat down in time and squeezes it out",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.2
Arshdeep","Singh to Phil Salt, no run, Arshdeep shortens the length around off, Salt stays back and defends it with soft hands, thinks about a single and decides against it",2025-06-09 07:16:03
115174,RCB vs PBKS-34TH-MATCH-INDIAN-PREMIER-LEAGUE-2025,"0.1
Arshdeep","Singh to Phil Salt, FOUR, drilled, fuller length delivery on middle, it's a half-volley length and it's smashed back past the bowler - Arshdeep has no time to get down and make the stop",2025-06-09 07:16:03
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.5
Jofra","Archer to Jitesh Sharma, 1 run, back of a length on around the waist, skids through as Jitesh looks to pull and he drags it through square leg",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.4
Jofra","Archer to Jitesh Sharma, FOUR, slower short ball outside off, Jitesh does well to wait on it and pulls it to the midwicket boundary! Was struck on the helmet earlier in the over but still watches the ball closely to spot the variation",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.3
Jofra","Archer to Tim David, 1 run, wide yorker outside off, David slices it in the air in front of point and it lands short of the fielder",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.2
Jofra","Archer to Jitesh Sharma, 1 run, oh that's smashed him on the grille! Fiery bumper, he looks to pull but gets a top-edge into the helmet. He looks okay and even runs across for the single. The physio comes out to check on him and doesn't take long to confirm he's okay",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"19.1
Jofra","Archer to Jitesh Sharma, no run, Jitesh steps across the stumps but gets a cracking yorker at close to 149kph, He can't do much other than dig it out",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.6
Sandeep","Sharma to Tim David, no run, nailed into the blockhole outside off, David squeezes it back to Sandeep",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.5
Sandeep","Sharma to Tim David, SIX, mishit from David and it still clears the ropes! Back of a length delivery wide of off, he throws his bat at it, carves it in the air and gets enough to clear deep extra cover",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.5
Sandeep","Sharma to Tim David, wide, slower bouncer, not called wide for height and David has reviewed! The line was outside off, he tried an upper-cut but failed to connect. Ball-tracking confirms that it's over the head",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.4
Sandeep","Sharma to Jitesh Sharma, 1 run, slower length ball wide of off, Jitesh tries a reverse-scoop over short third but is through the shot early. Drags it off a thick inside edge onto his body",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.3
Sandeep","Sharma to Jitesh Sharma, FOUR, again goes short and wide to Jitesh but it doesn't work. He's already expecting it and standing across his stumps. Manages to reach out and slap it over extra cover",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.3
Sandeep","Sharma to Jitesh Sharma, wide, short and quite wide outside off, left alone",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.2
Sandeep","Sharma to Tim David, 1 run, good height on the bouncer and David is in no control as he tries to pull it from above his head. Skies it off the top-edge, it hangs in the air but lands safely in the midwicket region where there's no one in the ring. Sandeep gave chase but couldn't get there",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.1
Sandeep","Sharma to Jitesh Sharma, leg byes, 1 run, Jitesh tries a sweep after shuffling across the stumps but Sandeep nails the yorker and it hits him on the pad",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"18.1
Sandeep","Sharma to Jitesh Sharma, wide, very wide outside off, short of length, Jitesh tries reaching out but fails",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.6
Fazalhaq","Farooqi to Tim David, 2 runs, slower short ball angling away, David drags the pull through square leg",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.5
Fazalhaq","Farooqi to Tim David, FOUR, very sloppy from Shubham Dubey in the ring! Low full toss outside off, David carves it through backward point and it could've been a chance low to the right for Dubey had he been more alert. But he doesn't even get a hand on it",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.4
Fazalhaq","Farooqi to Tim David, 2 runs, full at the stumps, pace on, David looks to slog but drags it off the inside half through midwicket",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.3
Fazalhaq","Farooqi to Jitesh Sharma, 1 run, similar delivery, slower ball dug into the pitch around off, he makes room this time looking to cut but chops it off a thick under-edge in front of short third",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.2
Fazalhaq","Farooqi to Jitesh Sharma, FOUR, Jitesh tries a reverse-scoop over short third, but somehow ends up getting over short fine! Short of length across off, slower one that holds in the surface and Jitesh is through the shot too early. Luckily for him, it loops off a thick edge over the fielder",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"17.1
Fazalhaq","Farooqi to Tim David, 1 run, slower short ball angling away from off, David drags the pull to deep midwicket",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.6
Sandeep","Sharma to Jitesh Sharma, FOUR, edged and four! Short of length outside off, Jitesh looks to cut but is cramped for room and the ball climbs on him as well. Gets a healthy edge and it splits the gap between the keeper and short third",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.4
Sandeep","Sharma to Tim David, 1 run, dug in short outside off, David awkwardly forehands it to extra cover, tennis style",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.3
Sandeep","Sharma to Rajat Patidar, 1 run, back of a length on leg, Patidar nudges it down to long-on",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.2
Sandeep","Sharma to Rajat Patidar, no run, back of a length delivery just outside off, punched to extra cover",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"16.1
Sandeep","Sharma to Padikkal, wide, slower ball very wide of off, left alone",2025-06-09 07:16:26
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.6
Jofra","Archer to Tim David, no run, oh cracking short ball and David has to take evasive action! Dug into the pitch at high pace, lifts sharply and David arches his back and manages to get out of the way in time as it zips past his nose. He shares a friendly word with Archer and they both have a smile on their face",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.5
Jofra","Archer to Tim David, no run, sharp bouncer and Archer can't believe it's been called a wide. He's gesturing to Parag to go for the review and the skipper obliges. While that process is going on, looks like the ball is being replaced. Here's ball-tracking, David's height is 1.95 meters, and this ball went at 1.93 meters, so it's a fair delivery",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.4
Jofra","Archer to Tim David, no run, 149.5kph, good length around off, David hangs back and drives on the up to mid-off",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.3
Jofra","Archer to Tim David, FOUR, edged and four! Short of length outside off, some width on offer and it's enough for David who slashes hard and the top-edge flies over the keeper",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"15.2
Jofra","Archer to Tim David, no run, beaten! Short of length just outside off, zips through the surface as David tries punching it from the crease and it whistles past the bat shoulder",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.6
Tushar","Deshpande to Padikkal, SIX, Padikkal continues his good form and continues plundering runs against Rajasthan Royals! Has an average of 65-plus against them, and now has another fifty! Low full toss at the stumps, he goes down the ground and tonks it for a flat six",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.5
Tushar","Deshpande to Kohli, 1 run, back of a length on middle, pace off from Deshpande and it kicks up awkwardly off the pitch, taking a thick top-edge as Kohli looks to play a pick-up shot. It goes in the air but lands short of deep backward square",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.5
Tushar","Deshpande to Kohli, wide, another very high bouncer, the second of this over, and it's been wided again",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.4
Tushar","Deshpande to Kohli, SIX, swiped away for six! Fuller than a good length, right in the slot on middle and Kohli uses his fast hands to great effect, whacking it across the line",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.3
Tushar","Deshpande to Padikkal, 1 run, 138.3kph, pitched up on middle, Padikkal clears the front leg to slog but loses his shape slightly. Drags it off a thick inside edge behind square",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.3
Tushar","Deshpande to Padikkal, wide, dug in short, Padikkal backs away and tries an upper-cut but he fails to reach it as it's too high",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.2
Tushar","Deshpande to Padikkal, no run, good yorker on middle, Padikkal rushes his bat down and digs it out",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"14.1
Tushar","Deshpande to Padikkal, SIX, short and wide, probably a slower one, Padikkal sees the room on offer, goes chasing after it and slashes it over backward point. Has struck it well enough to go all the way!",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.6
Riyan","Parag to Kohli, no run, 108.6kph, back of a length on off, Kohli is rushed for pace as he looks to punch down the ground and drags it off a thick inside edge onto pad",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.5
Riyan","Parag to Kohli, SIX, how did he manage to hit that for six! Tossed up very wide outside off, Kohli reaches out with a cross-batted swipe, gets it quite close to the bottom of his bat but it still sails over long-off",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.4
Riyan","Parag to Padikkal, 1 run, wow that's quick! 107kph, darted in from around the wicket, cramps Padikkal for room as he backs away and beats him on the cut",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.3
Riyan","Parag to Kohli, 1 run, stays around the wicket to Kohli, good length on leg, Kohli looks to slog and drags it off a thick under-edge behind square",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.2
Riyan","Parag to Padikkal, 1 run, dances down again but Parag outfoxes him this time! The line is very wide outside off, and Padikkal is lucky to somehow be able to reach out and get an outside edge on it past the keeper",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"13.1
Riyan","Parag to Padikkal, SIX, Padikkal dances down and launches this over long-off! Tossed up, drifting in on off, he puts the skates on to get close enough to the pitch and hits sweetly through the line",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.6
Hasaranga","to Kohli, 2 runs, full on middle and leg, flicked away into the vacant mid-wicket region. The bowlers chases the ball and sends in a desperate throw, but to no avail",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.5
Hasaranga","to Padikkal, 1 run, dropped. Full on leg stump, Padikkal gets a top-edge on the slogsweep and the fielder couldn't hang on. Tushar came running in and put in the dive, but the ball popped out as soon as his elbows hit the ground",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.4
Hasaranga","to Kohli, 1 run, flat and short on the stumps, Kohli jumps on the back foot and drags the pull to the right of long-on",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.3
Hasaranga","to Padikkal, 1 run, quicker on the stumps, clipped away to the left of deep mid-wicket",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.2
Hasaranga","to Padikkal, FOUR, googly wide of off, Padikkal sits deep inside the crease and picks the variation. Plays the cut really late and sends it in the gap wide of short third to his left",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"12.1
Hasaranga","to Kohli, 1 run, looped up just outside off, Kohli sweeps and gets a thick inside edge to the right of square leg",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.6
Sandeep","Sharma to Padikkal, FOUR, 127ks full and just outside off, Padikkal drills it down the ground and beats the chasing fielder at long-off to his left",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.5
Sandeep","Sharma to Kohli, 1 run, worked away to the right of mid-wicket",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.4
Sandeep","Sharma to Kohli, FOUR, fifty up for Kohli as the Chinnaswamy jump and holler in joy. Went hard at a back of a length delivery and the outside edge flew past the keeper to his right. No-one at third man",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.3
Sandeep","Sharma to Kohli, FOUR, makes room and slices the drive off the thick outside half over the leaping fielder at backward point to his left. Premeditated stuff from Kohli and managed to get it in the gap eventually",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.2
Sandeep","Sharma to Padikkal, 1 run, full on leg stump at 124ks, Padikkal whips it off the toe end to the left of deep mid-wicket",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"11.1
Sandeep","Sharma to Kohli, 1 run, 123ks short ball outside off, Kohli drags the pull off the cue end to the left of deep mid-wicket",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.6
Hasaranga","to Kohli, 1 run, legbreak on off, punched away to the right of long-on",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.5
Hasaranga","to Padikkal, 1 run, flatter on the stumps, clipped away to the left of mid-wicket",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.5
Hasaranga","to Padikkal, wide, legbreak down the leg-side, Padikkal doesn't bother with it",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.4
Hasaranga","to Padikkal, 2 runs, quicker and angling down, Padikkal flicks off the toe end to the left of short fine. Easy two...",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.3
Hasaranga","to Kohli, 1 run, spinning away outside off, Kohli cuts to the left of sweeper cover",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.2
Hasaranga","to Padikkal, 1 run, short and quick outside off, Padikkal drags the sweep to the left of deep mid-wicket",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"10.1
Hasaranga","to Padikkal, FOUR, full and just outside off, Padikkal sinks to one knee and times the sweep superbly in the gap through mid-wicket, no chance for the fielders in the deep",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.6
Riyan","Parag to Padikkal, 1 run, short on the stumps, worked away to the left of long-on",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.5
Riyan","Parag to Padikkal, no run, full and drifting down the leg-side, Padikkal looks to sweep and misses. RR review for a non-wide. Did Padikkal get something on that? Oh, there is a glove. UltraEdge shows a clear spike. Thankfully for RCB, the ball hit the pads of the keeper and dropped dead",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.4
Riyan","Parag to Padikkal, no run, quicker on off, played back to the left of the bowler",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.3
Riyan","Parag to Padikkal, FOUR, slider on leg stump, Padikkal goes deep inside the crease and belts the pull behind square on the leg-side, beating the diving effort of Archer in the deep",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.2
Riyan","Parag to Kohli, 1 run, flat on off, nudged away into the mid-wicket region",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"9.1
Riyan","Parag to Kohli, 2 runs, full and pitched outside leg, Kohli wrists it into the mid-wicket pocket and comes hustling back to complete the second. Push it was the call from Kohli as soon as he hit that and push the fielder they did ultimately...",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.6
Hasaranga","to Kohli, 1 run, legbreak outside off, Kohli opens the bat face and slices the drive square on the off-side",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.5
Hasaranga","to Kohli, 2 runs, full on leg stump, Kohli flicks all along the ground and gets it racing in the gap through mid-wicket. A diving effort from Hetmyer in the deep prevents the boundary",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.4
Hasaranga","to Padikkal, 1 run, spinning away outside off, Padikkal cuts it to the right of sweeper cover",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.3
Hasaranga","to Padikkal, no run, quicker on the stumps, pushed back to the bowler",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.2
Hasaranga","to Kohli, 1 run, short outside off, Kohli punches it past the outstretched right hand of the bowler, a desperate dive from long-on keeps it down to a single",2025-06-09 07:16:27
115230,RCB vs RR-42ND-MATCH-INDIAN-PREMIER-LEAGUE-2025,"8.1
Hasaranga","to Padikkal, 1 run, short outside off, Padikkal swivels and drags the pull off the inside half to deep mid-wicket",2025-06-09 07:16:27
